contact_id,id_profil,id_conseiller,date_contact,csat,nps,nom_departement,nom_region,du_societe_label,canal,offer_label,commentaire,nps_num,csat_num,dominant_topic,topic_probability
49560892,99104328,0.0,2025-10-22,1,6,\N,\N,\N,,28: Série Spéciale Freebox Pop S | 23.99€,"Bonjour,

Je souhaite exprimer mon mécontentement concernant la qualité de mon Wi-Fi. Au début de mon installation, mes débits étaient tout à fait honorables. Cependant, du jour au lendemain, ceux-ci ont drastiquement chuté sans aucune modification de ma part.

Le service client m'indique que cette baisse serait due au partage du Wi-Fi, mais après plusieurs tests effectués avec un seul appareil connecté, le problème persiste exactement de la même manière. Cette explication ne tient donc pas.

Je trouve regrettable que mon problème ne soit pas pris au sérieux et qu'aucune solution concrète ne m'ait été proposée. J'espère qu'une vérification technique réelle sera effectuée afin de retrouver le niveau de service dont je bénéficiais à l'origine.",6.0,1,5,0.5103931285452454
49560875,58950505,0.0,2025-10-22,1,0,\N,\N,\N,,25: Freebox Pop avec TV by CANAL | 44.99€,le conseiller est très bien mais pas free.. encore et toujours des problèmes ...,0.0,1,2,0.5622360190329173
49560880,69617569,0.0,2025-10-22,1,0,\N,\N,\N,,41: Freebox Ultra Essentiel avec Player TV Free 4K | 49.99€,"J'ai envoyé un courrier recommandé avec AR pour expliquer le piratage de notre compte. Je me suis également déplacé dans la boutique Free de Chartres pour effectuer le changement d'adresse mail avec ma carte d'identité. Votre réponse est consternante ou plutôt standard. Ma demande n'a pas été traitée. Je vais faire appel au médiateur et envisage de résilier notre abonnement.  
Je suis très déçu par la qualité du traitement de ma demande.",0.0,1,5,0.4433714377733553
49560187,41281343,0.0,2025-10-22,3,3,\N,\N,\N,,41: Freebox Ultra Essentiel avec Player TV Free 4K | 49.99€,"Le technicien devait passer entre 9h et 11h et finalement il est passé à midi et n’a fait le nécessaire que par téléphone. Donc ce n’est pas très compétent. La prochaine fois, je remplacerai tout le matériel et je contacterai un autre opérateur.",3.0,3,2,0.5753201691686343
49560055,70169269,0.0,2025-10-22,3,5,\N,\N,\N,,08: Freebox Révolution | 29.99€,"La réception sur mobile n'est pas bonne sans le wifi. La demande de connexion à internet se trouve donc aléatoire, d'autant qu'il faut se souvenir de l'identifiant et du mot de passe ce qui est stressant.",5.0,3,4,0.8510709372894142
49560057,72125356,0.0,2025-10-22,2,3,\N,\N,\N,,14: Freebox Révolution avec TV by CANAL | 44.99€,La personne en charge du problème très bien mais mon problème n'étant toujours pas résolu je vais me diriger vers un nouvel opérateur. Je paye 40€ pour de la mauvaise qualité internet ça suffit,3.0,2,2,0.5214361900883145
49559390,72647224,0.0,2025-10-22,1,0,\N,\N,\N,,09: Freebox Révolution Light | 29.99€,Commande faite mi-septembre et toujours pas installée,0.0,1,0,0.417042229310648
49559196,17735014,0.0,2025-10-22,3,3,\N,\N,\N,,08: Freebox Révolution | 29.99€,"Je vous avais demandé de m'accompagner phonétiquement. Résultat, je n’ai toujours pas mes mails.  
Je pensais avoir strictement suivi votre texte.  
Je suis nulle, je le reconnais, handicapée et d’un certain âge.  
Très déçue.",3.0,3,5,0.47111454113207135
49559084,44696104,0.0,2025-10-22,3,6,\N,\N,\N,,24: Freebox Pop | 39.99€,C'est compliqué,6.0,3,3,0.5623587855661957
49558814,60292831,0.0,2025-10-22,2,5,\N,\N,\N,,08: Freebox Révolution | 29.99€,"Je souhaite juste payer le juste prix pour mon abonnement internet, hors vous n'êtes pas compétitifs, dommage mais pas grave, c'est comme ça ????",5.0,2,1,0.7641339607627209
49558487,57988284,0.0,2025-10-22,1,1,\N,\N,\N,,24: Freebox Pop | 39.99€,"Au prix où l'on paye l'abonnement internet par la fibre, c'est inadmissible que l'on ne nous réponde plus par téléphone, au minimum.",1.0,1,4,0.6865504412130119
49558476,79428378,0.0,2025-10-22,2,1,\N,\N,\N,,24: Freebox Pop | 39.99€,No comment à fuir,1.0,2,7,0.5624601975652361
49558139,35801271,0.0,2025-10-22,3,5,\N,\N,\N,,26: Freebox Delta avec Player TV Free 4K | 49.99€,Comme d'habitude les abonnés de la première heure n'ont aucun privilège.,5.0,3,7,0.6752527647372226
49558100,97196103,0.0,2025-10-22,1,0,\N,\N,\N,,10: Freebox mini 4K | 29.99€,"Je ne réponds pas à des voleurs, moi.",0.0,1,7,0.5624918409280526
49558027,22395748,0.0,2025-10-22,1,0,\N,\N,\N,,26: Freebox Delta avec Player TV Free 4K | 49.99€,"Aucune connaissance technique du problème, donne de fausse réponse. Indique devoir maintenir un rendez-vous pour que 24h après ce soit Free qui l'annule. Les conseillers n'ont pas pu empêcher la coupure fibre. Aucune communication constructive entre Free Proxy et l'infrastructure. L'équipe Free Proxy pense à un débranchement de fibre alors que la réalité vient du fait que l'équipe Infra a coupé la ligne. J'insiste pour une résolution sans rendez-vous, l'équipe Proxy m'indique qu'il est nécessaire d'avoir un RDV pour qu'au final on me l'annule... Très déçu du niveau technique du support, aucune connaissance en télécom...",0.0,1,5,0.5088520145971254
49556380,78105617,0.0,2025-10-22,1,0,\N,\N,\N,,24: Freebox Pop | 39.99€,"Tarif beaucoup trop cher, 23,99€ pour quelqu'un qui prend une box chez vous, pour récompenser la fidélité de vos clients 39,99€. Continuez comme ça...",0.0,1,1,0.5797088684504079
49555814,91647776,0.0,2025-10-22,1,0,\N,\N,\N,,24: Freebox Pop | 39.99€,"Nous avons changé d’opérateur et sommes passés chez Free (mobile + box), on a dû payer les 2 abonnements box pendant 3 mois parce que Free a mal fait la portabilité, et Free ne veut rien savoir, et même pas nous rembourser les frais de résiliation. C’est inadmissible. Je ne suis pas là pour recommander Free à quiconque. J’ai l’impression d’être passée chez Reef, vos pubs ne sont pas si éloignées de la réalité ?",0.0,1,4,0.39141373858532924
49555616,68312933,0.0,2025-10-22,1,3,\N,\N,\N,,09: Freebox Révolution Light | 29.99€,"Mon tél portable ne me permet toujours pas d'appeler, de recevoir des appels ni d'écouter les messages vocaux qu'on me laisse, ce qui me pose de gros problèmes et spécialement actuellement. Je ne reproche rien aux conseillers, mais je ne suis pas satisfaite du tout du manque de réaction de la part de Free.",3.0,1,5,0.5571718242934466
49555542,47042793,0.0,2025-10-22,2,6,\N,\N,\N,,24: Freebox Pop | 39.99€,Malheureusement pas de compression de ma demande de support et surtout pas d'escalade à un 2ème niveau de support !! Décevant,6.0,2,5,0.9026394577423305
49601098,46726007,0.0,2025-10-22,2,3,\N,\N,\N,,26: Freebox Delta avec Player TV Free 4K | 49.99€,"Le déplacement du 1er conseiller rien à dire  
Le second a laissé un chantier avec des files qui pendent, le premier a mis une box en dépannage tout fonctionnait, le second est parti et plus rien ne fonctionne, il a même oublié un tournevis je suis vraiment pas content.",3.0,2,7,0.9374027590967331
49584300,15593879,0.0,2025-10-22,3,6,\N,\N,\N,,10: Freebox mini 4K | 29.99€,"L'intervenant a été efficace.  
Mais je tiens à signaler que les intervenants laissent les installations en sous-sol (câbles, fibres, boîtiers ouverts...) dans des états de plus en plus dégradés.",6.0,3,5,0.44818819320367653
49583095,19855957,0.0,2025-10-22,3,5,\N,\N,\N,,24: Freebox Pop | 39.99€,"Le délai de réponse au début de ma demande était anormal (45´ délai moyen, alors que vous avez répondu au bout de 8h !!)  
Aucune explication pourquoi la ligne a été en dysfonctionnement.",5.0,3,0,0.5205234692096191
49583388,27378580,0.0,2025-10-22,1,5,\N,\N,\N,,09: Freebox Révolution Light | 29.99€,"Personnellement je préfère l'ancienne méthode : au moment où il y a la panne, on contacte le service concerné et le problème est résolu immédiatement. Ce n'est plus le cas aujourd'hui : on détecte un problème, on transmet les informations, on attend le passage des techniciens… et quand ils arrivent, le problème n'est plus là. Pas de constat, pas de vérification, pas de satisfaction du technicien, pas de problème… et ensuite, ça se reproduit.",5.0,1,2,0.36492785972854946
49574039,13169014,0.0,2025-10-22,3,6,\N,\N,\N,,11: Freebox Révolution avec TV by CANAL | 39.99€,"Le 1er conseiller a été à l'écoute, courtois et a également suivi le dossier, ce qui est appréciable. Toutefois, une conseillère m'a contactée pour une prise de rdv, et en plus de ne pas être à l'écoute, elle s'est permise d'écourter l'appel. Il faut surtout comprendre que des personnes utilisent internet pour travailler. Et le partage de connexion est une option mais loin d'être la solution idéale.  
Je précise également que la panne a eu lieu le 11 octobre et le retour des services connexion est effective aujourd'hui soit le 22 octobre. Ce qui est long dans une telle situation ?",6.0,3,6,0.4761266838732638
49573768,62843547,0.0,2025-10-22,2,3,\N,\N,\N,,09: Freebox Révolution Light | 29.99€,"Bonjour,

Rester près ce que deux semaines sans internet et ne pas trouver de solution ne trouve ça incroyable surtout en 2025.",3.0,2,2,0.6795734174486393
49571635,47169401,0.0,2025-10-22,3,5,\N,\N,\N,,28: Série Spéciale Freebox Pop S | 23.99€,"J'ai attendu plus que 2 semaines pour qu'un technicien puisse se rendre à mon domicile  
Il a fallu trop de temps pour pouvoir accéder au planning et me proposer des rendez-vous.",5.0,3,3,0.4911158487439373
49569607,83926052,0.0,2025-10-22,1,0,\N,\N,\N,,26: Freebox Delta avec Player TV Free 4K | 49.99€,"Il aura fallu 9 passages de technicien, 3 mois d'attente, 4 demi-journées de travail perdues, aucun remboursement des 3 mois de galère (j'ai payé le prix fort pour un service qui fonctionnait très mal). Si j'avais pu mettre 0 au lieu de 1, je l'aurais fait.",0.0,1,6,0.2947045674340622
49569606,97989415,0.0,2025-10-22,2,4,\N,\N,\N,,10: Freebox mini 4K | 29.99€,"Bonjour, une semaine sans solution proposée compte tenu de ma box et de mon forfait. Le partage de connexion n'était pas envisageable car forfait à 2 euros. D'autre part, le 1er technicien n'a pas trouvé le problème. Ses vérifications ont malheureusement été incomplètes. Quel dédomagement me proposez-vous ? Prenez-vous en compte le dépassement de forfait du mois en cours ?",4.0,2,7,0.2774637591839783
49558543,48378644,0.0,2025-10-22,1,1,\N,\N,\N,,11: Freebox Révolution avec TV by CANAL | 39.99€,"J'ai déjà eu ce problème à de nombreuses reprises, plusieurs techniciens sont déjà venus, pour le même résultat :  
le problème ne vient pas de chez moi,  
Je ne veux plus de technicien chez moi pour rien.  
Il faut faire le nécessaire sur la ligne, en amont, pour que cela n'arrive plus.  
Peu m'importe votre protocole, vos techniciens ne peuvent rien y faire depuis chez moi.  
le débit reste souvent bas et les coupures sont, par périodes, récurrentes et très gênantes.  
N'hésitez pas à me donner envie d'améliorer ces notes en assurant un débit convenable et sans coupures, comme il est dit dans le contrat.",1.0,1,3,0.3458518276501801
49553138,39824250,0.0,2025-10-22,1,0,\N,\N,\N,,09: Freebox Révolution Light | 29.99€,Expérience désastreuse et incompréhension,0.0,1,5,0.7082106364158826
49552819,51522334,0.0,2025-10-22,1,0,\N,\N,\N,,24: Freebox Pop | 39.99€,"Nous demandons un geste commercial proportionnel au préjudice subi durant 3 semaines, aucune connexion et l'obligation de travailler en partage de connexion qui a été une vraie galère.  
Nos employeurs étaient mécontents de nos soucis récurrents de connexion.  
J'espère que vous ferez le nécessaire pour réparer cet important préjudice.",0.0,1,1,0.504311577364045
49549571,80281941,0.0,2025-10-22,2,1,\N,\N,\N,,24: Freebox Pop | 39.99€,"En fait nous avons des humains au téléphone mais malheureusement ils se comportent comme des machines. J'ai pourtant bien identifié mon problème, le deuxième technicien qui est venu l'a également identifié ; il devait y remédier, mais plus de nouvelles. La seule chose qu'on me dit, c'est qu'on a mis sous contrôle ma ligne et que tout va bien. En fait, comme d'habitude, les gens ne nous écoutent pas et chacun fait à sa guise. Non, le désordre qui m'encombre sur le plan technique n'est pas réparé. À bon entendeur, salut.",1.0,2,5,0.3293988135615873
49549340,21837955,0.0,2025-10-22,2,2,\N,\N,\N,,11: Freebox Révolution avec TV by CANAL | 39.99€,"Après cinq interventions de techniciens, et des semaines sans télé, sans film... il semblerait que tout aille bien... je paie plus de 67 euros par mois, j’ai un gros doute sur le futur ou éventuel dédommagement.... et, à cette heure, je suis toujours, depuis plus d’une semaine, sans abonnement pour les films.... Devant cet amoncellement de désagréments répétitifs, je réitère mes écrits : je ne recommanderai, à cette heure, Free à aucun de mes proches... j’ai pas envie de perdre mes bien-aimés !...",2.0,2,4,0.5816875109410999
49548344,30041889,0.0,2025-10-22,1,3,\N,\N,\N,,22: Freebox Delta avec Player TV Free Devialet | 49.99€,Je ne comprends pas pourquoi vous avez mis un mois à régler le problème. Alors que deux techniciens sont passés aujourd’hui et en une heure ils ont rétabli la ligne.,3.0,1,2,0.4723808653996716
49546556,72235181,0.0,2025-10-22,2,0,\N,\N,\N,,41: Freebox Ultra Essentiel avec Player TV Free 4K | 49.99€,Délai beaucoup trop long,0.0,2,7,0.7812353677605138
49545708,83237865,0.0,2025-10-22,3,5,\N,\N,\N,,11: Freebox Révolution avec TV by CANAL | 39.99€,"On a réussi à nous dépanner au bout d’1 mois  
Nous sommes restés sans internet pendant 1 mois ce qui a apporté des complications dans notre foyer",5.0,3,3,0.504591232934785
49544397,24636440,0.0,2025-10-22,1,3,\N,\N,\N,,24: Freebox Pop | 39.99€,C'était vraiment n'importe quoi et on demande toujours remboursement les techniciens qui sont venus ont même dit que cela ne devait même pas prendre 1 mois. C'est du grand n'importe quoi.,3.0,1,3,0.6834835306169559
49544477,82301579,0.0,2025-10-22,1,0,\N,\N,\N,,14: Freebox Révolution avec TV by CANAL | 44.99€,"Je souhaitais juste déménager et installer mon abonnement dans ma nouvelle maison.  
Avant d'emménager, il faut déplacer le boîtier fibre dans ma nouvelle habitation. La fibre arrive dans le garage mais ensuite dans la maison le boîtier est dans un local condamné. Le conseiller FREE ne comprend pas ma demande et il me conseille d'aller chez un autre opérateur pour ne pas avoir de coupure entre mon habitation actuelle et la prochaine. Incroyable ! Après 13 interventions sans succès pour la fibre dans mon logement actuel, je ne vois aujourd'hui que l'incompétence, des conseillers et des intervenants de FREE.",0.0,1,7,0.42002713911166356
49541679,68606112,0.0,2025-10-22,3,6,\N,\N,\N,,24: Freebox Pop | 39.99€,Résultats des tests non conforme à la souscription du contrat au niveau du débit,6.0,3,2,0.5115744966419441
49541739,53564692,0.0,2025-10-22,1,4,\N,\N,\N,,11: Freebox Révolution avec TV by CANAL | 39.99€,Toujours pas sur portable,4.0,1,6,0.5623004110053933
49538024,87607654,0.0,2025-10-22,1,0,\N,\N,\N,,24: Freebox Pop | 39.99€,"J'appelle pour un problème, on me donne un rdv pour ma box qui a un dysfonctionnement, on annule mon rdv en me disant que le problème est solutionné, aujourd'hui de nouveau le même problème, pas de technicien venu. Vous avez un service déplorable et honteux.",0.0,1,2,0.734240093960157
49536134,85256579,0.0,2025-10-22,1,1,\N,\N,\N,,26: Freebox Delta avec Player TV Free 4K | 49.99€,"Pas de traitement d'urgence pris en compte  
Plus de deux semaines pour un module fibre",1.0,1,7,0.45185186466593136
49535613,48403994,0.0,2025-10-22,3,6,\N,\N,\N,,11: Freebox Révolution avec TV by CANAL | 39.99€,"Le technicien n'a pas trouvé la raison des arrêts intempestifs de la Freebox, il a rajouté un câble pour améliorer la connexion et a demandé que ma box soit surveillée 3 jours par vos services. Il n'y a plus de perte de connexion, en revanche, j'ai encore des bugs parfois: image qui se brouille, perte de son et image qui se bloque aussi (en direct ou en replay)...",6.0,3,7,0.9582788572890806
49535892,55829477,0.0,2025-10-22,1,2,\N,\N,\N,,24: Freebox Pop | 39.99€,"Après avoir passé plus de 15 ans chez Free, je ne vous ai jamais connus aussi malhonnêtes qu’aujourd’hui. Pendant les cinq derniers mois, vous êtes malhonnêtes et horribles. Les conseillers Free proxy de Massy sont désagréables, non commerciaux.",2.0,1,3,0.5807467881774835
